InvestorID,Investor,RiskTolerance,TimeHorizon,IncomeNeeds,LiquidityNeeds,TaxConsiderations,AccountType,Age,InvestmentExperience,OtherAssets,RiskCapacity
3134,HUKUAMZU,Moderate,Medium term,113630,Low,No,401k,44,Experienced,469997,Moderate
3135,OQHNHAGJY,High,Medium term,113802,Low,Yes,Taxable,41,Novice,266620,Moderate
3136,NIJNPOCD,Low,Long term,157855,Low,Yes,401k,27,Novice,363053,Moderate
3137,LDMGROW,Moderate,Short term,58220,Moderate,Yes,401k,59,Experienced,912801,Moderate
3138,XCEYVGO,Low,Long term,176990,High,No,401k,71,Experienced,314472,Low
3139,KSLXMS,Low,Short term,53953,Low,No,IRA,34,Novice,702281,Moderate
3140,HIIXEM,High,Long term,105903,Low,No,401k,59,Novice,526236,Low
3141,IGZNH,Moderate,Long term,82283,High,No,IRA,37,Novice,256395,High
3142,PUATZURW,High,Long term,127977,Low,Yes,IRA,44,Novice,827105,Low
3143,JZLWZPGI,Low,Long term,96739,Low,Yes,401k,59,Experienced,614166,Low
3144,MLGJFUO,High,Short term,185878,Moderate,No,401k,41,Experienced,790863,Low
3145,PYCJT,High,Short term,178155,High,No,IRA,57,Experienced,765141,High
3146,QEEAEYWGG,High,Medium term,113789,Low,Yes,IRA,62,Experienced,994196,Moderate
3147,CGHDH,Low,Medium term,109434,Moderate,Yes,IRA,31,Experienced,927167,Moderate
3148,TWKXJRB,High,Medium term,117095,High,No,IRA,60,Novice,360757,High
3149,ZUMELCQFW,Low,Short term,112741,Low,Yes,401k,40,Experienced,494250,Low
3150,JJDDNH,Moderate,Medium term,175809,Moderate,No,401k,51,Novice,226639,High
3151,FHTGCTYG,High,Long term,85207,Moderate,Yes,Taxable,63,Experienced,805601,High
3152,ZAZGRLMJ,High,Long term,159860,Low,No,IRA,69,Novice,839530,Moderate
3153,VMFJIBJLD,Low,Short term,108613,Low,No,401k,73,Novice,148418,Low
3154,NMDHCWIGU,Low,Short term,152243,High,No,IRA,48,Experienced,250585,Moderate
3155,NZHNZ,Low,Long term,130235,Moderate,No,IRA,36,Novice,273870,Low
3156,XEXHXL,Low,Medium term,142954,High,Yes,IRA,44,Novice,864043,High
3157,UXSADJ,Moderate,Medium term,195124,High,No,Taxable,59,Experienced,164276,Low
3158,CXMEPI,High,Long term,155001,Low,Yes,Taxable,54,Experienced,758221,High
3159,VEEVEWFPI,High,Medium term,87822,High,Yes,IRA,66,Experienced,664605,High
3160,XMMCFL,High,Short term,129081,High,No,401k,40,Novice,795715,High
3161,AUNVCMBX,High,Short term,90450,Low,No,401k,41,Novice,487858,Low
3162,TCKAERCWU,Low,Medium term,155031,Moderate,Yes,401k,33,Novice,897154,Moderate
3163,TYOHS,High,Medium term,112892,Moderate,Yes,IRA,46,Experienced,674206,High
3164,EWBGEIQ,High,Short term,140385,Low,Yes,Taxable,32,Experienced,688087,High
3165,KFQPDCDW,Low,Long term,168630,Low,Yes,401k,36,Novice,876715,Moderate
3166,FTEFYXMN,Low,Short term,74039,Low,No,401k,45,Experienced,390098,Moderate
3167,UUMIIP,Low,Long term,137555,High,No,401k,68,Novice,594715,Moderate
3168,MDAALOZQF,Low,Long term,153755,Moderate,No,IRA,50,Novice,459619,Low
3169,HOBBNPME,High,Short term,186480,Moderate,Yes,Taxable,55,Novice,531059,Low
3170,DPECA,Low,Medium term,77770,Low,No,401k,62,Novice,930769,Moderate
3171,XAWMBXR,Moderate,Medium term,75529,Low,No,Taxable,37,Experienced,708187,Moderate
3172,WNBOKO,Moderate,Long term,104563,Moderate,Yes,IRA,33,Experienced,690253,Moderate
3173,WTYHOU,Low,Medium term,101889,High,Yes,Taxable,69,Novice,899603,Low
3174,WBUIV,Low,Medium term,176692,Moderate,No,IRA,49,Novice,670586,Moderate
3175,KOEGTKZ,Moderate,Medium term,177928,High,Yes,Taxable,37,Novice,771415,Moderate
3176,ZDYCJE,High,Long term,182721,High,No,401k,50,Experienced,772976,High
3177,NYJETITVW,Low,Long term,82473,Moderate,Yes,401k,26,Novice,558318,Low
3178,HNAWKSNL,High,Short term,151853,Moderate,No,IRA,54,Novice,142295,Moderate
3179,NPUGSP,Low,Long term,62531,Low,No,Taxable,31,Novice,679899,Moderate
3180,WSPFO,Moderate,Medium term,184467,High,Yes,401k,25,Experienced,144055,Moderate
3181,VERIHFD,High,Short term,162060,Moderate,Yes,Taxable,59,Experienced,328443,Moderate
3182,ONHYXDT,Low,Medium term,178968,Low,No,IRA,73,Experienced,629945,Low
3183,GYRJC,High,Medium term,145412,High,No,Taxable,30,Experienced,558547,High
3184,JUTMJHNY,Low,Medium term,109066,Low,Yes,IRA,35,Experienced,702717,Moderate
3185,MPOJYUZKF,High,Long term,78611,High,No,IRA,66,Novice,383299,High
3186,SRNLLAI,High,Short term,199366,Low,Yes,Taxable,32,Experienced,512766,Moderate
3187,XYTNVIPE,Low,Long term,193976,Moderate,Yes,IRA,73,Novice,564109,Moderate
3188,IABEYBFRF,High,Short term,75792,Low,Yes,Taxable,65,Novice,495718,High
3189,YAQSNGG,Moderate,Medium term,163379,Moderate,No,Taxable,66,Novice,632979,High
3190,HOKVKVWZG,Moderate,Short term,162820,Moderate,No,Taxable,34,Experienced,313969,Low
3191,QWEGN,Low,Medium term,173890,Moderate,No,401k,68,Experienced,619864,Moderate
3192,DCCQABMFW,High,Long term,50505,High,No,Taxable,49,Experienced,865796,Low
3193,UMTUANX,Moderate,Long term,181770,Low,No,401k,67,Novice,995653,Low
3194,ATMUGBD,Low,Long term,169509,Low,No,IRA,60,Experienced,626773,High
3195,MQGSYRYB,Low,Short term,165964,Low,No,401k,41,Experienced,525047,High
3196,GJXMIBMBH,Low,Medium term,86643,High,Yes,401k,61,Experienced,960381,Low
3197,ZTFQIZ,High,Long term,87900,High,Yes,IRA,52,Experienced,902850,High
3198,JOXWS,High,Long term,65893,Moderate,Yes,401k,32,Novice,324172,Low
3199,UUHYSGIME,Low,Short term,76507,Moderate,No,401k,57,Experienced,961937,High
3200,DJJMXW,Low,Medium term,147353,Moderate,Yes,IRA,72,Novice,502042,Low
3201,HXXOI,High,Short term,129017,Moderate,Yes,IRA,52,Novice,940084,Moderate
3202,UGTZGRR,Low,Medium term,93658,Low,No,IRA,27,Experienced,496219,Low
3203,QZIXI,Low,Long term,155855,High,Yes,IRA,73,Novice,384800,Moderate
3204,OJUTCLIA,Low,Medium term,115344,Moderate,No,401k,65,Experienced,111004,Moderate
3205,WRBMZ,Low,Short term,75365,Moderate,No,IRA,32,Experienced,199168,High
3206,CVAQSN,Moderate,Long term,137501,Moderate,Yes,401k,64,Novice,198804,Low
3207,ACCWHCH,High,Short term,87391,Moderate,No,IRA,31,Novice,965172,High
3208,DPSDOJLU,High,Short term,176672,Moderate,No,Taxable,32,Experienced,133257,Low
3209,JOGYZRX,High,Medium term,144382,High,Yes,401k,32,Novice,431723,Moderate
3210,SUSFFURLT,Moderate,Medium term,122380,Moderate,No,IRA,59,Novice,632473,Moderate
3211,YRRPLIFG,High,Medium term,71781,High,No,IRA,45,Novice,773931,Low
3212,NUMWQ,High,Long term,150656,Moderate,No,401k,67,Novice,516318,High
3213,QWAQQN,Low,Short term,174723,High,No,401k,50,Novice,959391,Low
3214,OLJPMJZYM,Low,Medium term,108199,Moderate,Yes,IRA,61,Experienced,104203,High
3215,UNHOKHJXZ,Moderate,Medium term,91881,Moderate,No,401k,35,Novice,336413,Low
3216,LQXFTRQI,Low,Long term,116965,Moderate,No,IRA,32,Experienced,770046,High
3217,QQVNBIBU,High,Long term,119930,Moderate,No,Taxable,73,Experienced,828819,Moderate
3218,XMFPP,Low,Medium term,193693,Moderate,Yes,IRA,51,Novice,479148,Low
3219,LXSPHIWG,Moderate,Medium term,52958,Low,Yes,401k,46,Novice,890424,Moderate
3220,MFSNEP,High,Short term,181944,Moderate,Yes,IRA,64,Experienced,338450,Low
3221,DAYWQBVQI,Moderate,Short term,104953,High,No,IRA,39,Experienced,168607,High
3222,NTTPVRRU,High,Long term,156037,Moderate,Yes,IRA,31,Novice,892162,Low
3223,GIHPLE,Low,Long term,198560,High,Yes,IRA,71,Experienced,836274,High
3224,PMHUVT,Low,Long term,59956,Moderate,Yes,IRA,51,Novice,689014,Low
3225,MJLANWZA,High,Short term,196456,Low,Yes,Taxable,69,Experienced,655716,High
3226,UVXETQ,Moderate,Short term,167668,Low,No,IRA,60,Experienced,783305,High
3227,NTHDAUJZG,Low,Medium term,165566,Low,No,IRA,70,Novice,116760,Low
3228,FJODU,Low,Long term,81244,Moderate,No,401k,33,Experienced,344730,Low
3229,HRTHVRAP,Moderate,Short term,154914,Moderate,Yes,401k,41,Experienced,154790,Low
3230,XHMCOPQG,Low,Short term,69609,High,No,Taxable,66,Novice,335594,Low
3231,CUHJLWIVB,Low,Short term,51096,Low,Yes,Taxable,74,Novice,551714,Low
3232,NWLHONKJG,Moderate,Short term,62570,Low,No,401k,55,Novice,873588,High
3233,PHWFV,Low,Short term,175784,Low,Yes,401k,31,Novice,426943,High
3234,CNUVBE,Moderate,Long term,196023,Moderate,No,Taxable,30,Novice,532886,High
3235,QNRQWNVPD,High,Medium term,162090,High,Yes,401k,55,Experienced,729334,Moderate
3236,HEZEXAIU,High,Long term,147806,Low,No,IRA,60,Experienced,483257,Moderate
3237,IQEJR,High,Medium term,89563,High,No,IRA,66,Experienced,309461,High
3238,KMNMNMMAG,Moderate,Short term,149075,High,No,Taxable,55,Novice,286310,High
3239,DMZCPQKW,Moderate,Long term,105696,High,Yes,401k,42,Experienced,791925,High
3240,HVWTQIM,Low,Medium term,87600,Low,Yes,401k,25,Experienced,950141,High
3241,XKZFFHW,Moderate,Short term,116010,Low,No,401k,26,Experienced,691001,Low
3242,XVDYWEYJT,Low,Long term,126893,Moderate,No,401k,50,Experienced,218013,Moderate
3243,YJXGMHYW,High,Long term,158164,High,No,401k,55,Novice,270799,High
3244,DNBFJQPM,Moderate,Medium term,90125,Low,Yes,401k,40,Novice,973911,Low
3245,TNFGCQEYN,Moderate,Short term,97898,High,No,401k,68,Experienced,681760,Moderate
3246,YQETPO,High,Long term,82259,Moderate,Yes,Taxable,45,Novice,270808,Low
3247,HLHGVVLA,High,Medium term,75428,Moderate,No,Taxable,29,Novice,735665,Moderate
3248,EWEHZCOLV,Moderate,Medium term,132400,Low,No,IRA,37,Experienced,256334,High
3249,KTMWC,Moderate,Medium term,88961,Low,No,Taxable,30,Experienced,930474,Moderate
3250,IFFWL,Low,Short term,123812,Moderate,Yes,IRA,27,Novice,293009,Moderate
3251,FLMEE,Moderate,Long term,152364,Moderate,Yes,IRA,38,Experienced,897537,High
3252,CHLXXFQD,Moderate,Medium term,175736,High,No,401k,29,Experienced,811492,High
3253,QBGGKL,Low,Short term,135216,Moderate,Yes,Taxable,31,Novice,610472,Moderate
3254,SQBPW,Moderate,Short term,169210,Low,Yes,Taxable,44,Experienced,876368,High
3255,YQHUGT,Low,Long term,195279,High,Yes,Taxable,42,Experienced,971077,Moderate
3256,JQMGDYI,High,Short term,186757,Low,Yes,401k,63,Experienced,677819,High
3257,VYQDWNEUG,Moderate,Long term,123701,Low,No,IRA,47,Experienced,887037,Moderate
3258,CMCACZNM,Moderate,Short term,117423,Moderate,No,Taxable,66,Novice,223186,High
3259,EVXQF,High,Long term,65404,Moderate,Yes,IRA,67,Novice,123315,High
3260,TNXCQVL,High,Long term,100503,High,Yes,401k,29,Novice,958644,Moderate
3261,TWBQPEI,Low,Medium term,70708,Low,Yes,Taxable,72,Experienced,660639,Low
3262,NBTOMZTK,Low,Short term,95876,Moderate,Yes,Taxable,62,Experienced,638152,High
3263,AKJWVACBQ,High,Medium term,87930,Moderate,Yes,401k,63,Experienced,156693,Moderate
3264,FMJTIHDV,Moderate,Long term,173824,High,No,Taxable,72,Novice,797257,Moderate
3265,UGMOEAEBE,High,Long term,105234,High,No,401k,31,Novice,680219,High
3266,DDFRIUGGQ,Low,Short term,178525,High,No,401k,74,Experienced,244724,Low
3267,MCENRCSIX,Low,Long term,179710,Moderate,No,IRA,25,Experienced,847177,High
3268,BFGWHQB,High,Medium term,188647,High,No,401k,37,Novice,794548,Moderate
3269,WNBVE,Low,Medium term,87349,High,No,401k,45,Experienced,454922,Low
3270,CLPDY,Low,Long term,91019,Moderate,Yes,IRA,41,Novice,249752,High
3271,UHAXU,High,Short term,91723,Moderate,Yes,Taxable,26,Novice,584397,Moderate
3272,NEMXJSQQ,Moderate,Medium term,174628,High,Yes,401k,32,Novice,197959,High
3273,DAMSGJJRF,Moderate,Short term,167563,Moderate,No,401k,73,Experienced,642406,Moderate
3274,JDWVWMSCN,Moderate,Long term,187271,Low,No,IRA,35,Novice,437808,Low
3275,CWTAZPF,Moderate,Short term,82616,High,Yes,IRA,68,Experienced,131629,Moderate
3276,NYGRTOBZB,High,Short term,140545,Low,No,IRA,74,Novice,346890,Low
3277,JGURAXYBF,Moderate,Short term,82378,Low,No,IRA,51,Experienced,940470,Low
3278,MGXRUT,Moderate,Short term,71143,Moderate,Yes,Taxable,43,Experienced,716479,Low
3279,FUWVAF,Moderate,Short term,98451,Low,Yes,IRA,60,Novice,504647,Moderate
3280,RQATTTT,Low,Short term,164377,Moderate,No,Taxable,26,Novice,429597,High
3281,JDJEP,Low,Medium term,52889,Moderate,No,IRA,70,Novice,981977,High
3282,KCNKGXTQW,Moderate,Short term,121790,Low,Yes,IRA,47,Novice,709950,Low
3283,BZMBRXON,Low,Short term,142637,Low,No,Taxable,39,Experienced,215117,Low
3284,AENXBELOY,Low,Short term,129049,Moderate,Yes,401k,63,Experienced,145423,High
3285,RSCGGA,Low,Long term,135981,Moderate,Yes,Taxable,34,Experienced,923006,Moderate
3286,UGLKJHR,High,Medium term,59102,Low,No,Taxable,49,Novice,528704,High
3287,HPUQPU,Moderate,Short term,153769,Low,No,IRA,55,Experienced,105548,High
3288,NHWJGKER,High,Medium term,198145,Low,Yes,401k,61,Experienced,143159,Low
3289,IPQVLDKL,Moderate,Medium term,154935,High,No,IRA,25,Novice,245963,Moderate
3290,ZONBMMUP,Moderate,Short term,56334,Low,Yes,IRA,74,Novice,776655,High
3291,CXVIT,High,Long term,141017,Low,Yes,401k,40,Experienced,487311,Low
3292,MOALLK,Moderate,Medium term,150515,Moderate,No,401k,58,Experienced,495214,Moderate
3293,WSFKFSIRV,Low,Long term,86421,Moderate,Yes,401k,64,Experienced,621327,Low
3294,NLNKWBH,High,Medium term,189346,Moderate,Yes,IRA,72,Experienced,924545,Moderate
3295,LJLUTIXET,High,Long term,99626,Moderate,Yes,401k,36,Experienced,641583,High
3296,IVCRWC,High,Medium term,195212,Low,No,401k,54,Experienced,489679,Low
3297,MHTCAAHN,Low,Short term,80256,Low,Yes,Taxable,64,Novice,445632,Moderate
3298,JKMXHALB,High,Medium term,52397,Moderate,No,IRA,60,Novice,257462,Moderate
3299,BVMYW,High,Long term,164660,Low,No,401k,71,Novice,147994,High
3300,CKDUYGWZ,Low,Long term,106794,Low,Yes,Taxable,59,Experienced,251166,Moderate
3301,VNWLFWX,Moderate,Long term,181341,Moderate,No,IRA,72,Novice,351731,Low
3302,UWVUCKB,Low,Medium term,182024,High,Yes,IRA,39,Novice,989236,High
3303,OJIUL,High,Medium term,152978,Low,No,Taxable,35,Experienced,991004,Moderate
3304,ZRAJKRBR,High,Medium term,83139,Low,Yes,IRA,62,Novice,800174,Low
3305,KRMZP,Low,Short term,143596,Low,Yes,IRA,45,Novice,505906,Moderate
3306,PLCCEPV,Moderate,Long term,117766,High,Yes,IRA,73,Experienced,539338,Moderate
3307,WROOTFZY,Low,Long term,116485,Low,Yes,IRA,43,Novice,804690,Low
3308,KIWFBNJ,Low,Medium term,166872,High,No,Taxable,28,Novice,322168,Moderate
3309,UKCPFRIN,High,Long term,188607,Low,Yes,401k,71,Novice,965206,Low
3310,AGKQWJWQB,Moderate,Medium term,135393,High,No,IRA,48,Experienced,332694,Moderate
3311,DFMVN,High,Long term,193942,Moderate,No,Taxable,74,Novice,576720,High
3312,DONRRNOJ,Moderate,Long term,189913,High,Yes,IRA,45,Experienced,112285,Moderate
3313,GMLEMVJ,Low,Long term,171531,Low,No,401k,46,Novice,330583,Low
3314,CCMEHY,Low,Medium term,129292,Low,No,IRA,57,Experienced,873690,High
3315,GGAWMEDBE,High,Short term,133911,Moderate,No,IRA,73,Experienced,236915,High
3316,NNYYA,Low,Medium term,69570,High,Yes,401k,31,Novice,454226,Moderate
3317,EDLZXICZE,Moderate,Medium term,154168,Moderate,Yes,401k,40,Novice,551474,Low
3318,PVHHD,High,Medium term,97256,Moderate,No,IRA,35,Novice,527131,Moderate
3319,HOMHSFJD,High,Long term,162360,High,No,Taxable,48,Novice,739551,High
3320,NRXGPHBCS,Low,Short term,98549,Low,Yes,IRA,30,Experienced,480104,Low
3321,ARFLBVDWI,Moderate,Short term,159046,High,Yes,Taxable,44,Experienced,837622,Moderate
3322,CJCEUHIDV,Moderate,Long term,87644,Low,Yes,401k,58,Novice,486408,Moderate
3323,NHENZ,Moderate,Long term,114552,Low,No,401k,28,Experienced,384214,Low
3324,PIQIC,Low,Long term,185613,Low,Yes,Taxable,54,Experienced,502885,Moderate
3325,VZMZJWS,Low,Long term,147661,Moderate,No,401k,61,Novice,926744,Low
3326,FSWSRUE,Moderate,Medium term,124346,High,Yes,IRA,28,Experienced,562896,Moderate
3327,OFHMCZ,Moderate,Medium term,54359,Moderate,Yes,401k,35,Experienced,793014,High
3328,CNUVJCAAA,High,Long term,111868,Moderate,No,IRA,38,Experienced,168965,High
3329,CFDMYJQM,High,Medium term,56324,Moderate,Yes,IRA,73,Experienced,483641,Moderate
3330,CZWKDLZB,Low,Medium term,98161,Moderate,No,401k,54,Novice,296942,High
3331,EZMYF,Moderate,Short term,129198,Moderate,No,IRA,42,Novice,196104,High
3332,CIMQP,Moderate,Medium term,76101,High,Yes,401k,25,Experienced,655510,High
3333,DLVVFJJ,Low,Long term,98677,Moderate,Yes,Taxable,49,Novice,719914,Low
3334,FKBDT,High,Long term,122568,Low,Yes,IRA,71,Novice,380541,High
3335,QSVKAMC,High,Short term,135398,High,No,Taxable,26,Experienced,927509,High
3336,ZGUXQRVI,Low,Short term,54348,Moderate,No,Taxable,52,Novice,910317,Low
3337,DLEKZ,Low,Short term,50523,Low,No,Taxable,43,Novice,633209,Moderate
3338,LUGWYWUM,Moderate,Short term,153641,Moderate,Yes,401k,55,Novice,775674,Low
3339,EGDGOFFS,Moderate,Short term,112520,Low,No,401k,45,Novice,686992,Moderate
3340,RQZIKNK,High,Short term,87925,Moderate,No,IRA,30,Experienced,825714,Low
3341,KGZBCO,Low,Long term,112502,Moderate,No,Taxable,57,Novice,581921,Moderate
3342,BYZEKIAHI,Low,Short term,198649,Low,Yes,IRA,35,Experienced,345381,Low
3343,DSPTGDW,High,Short term,189869,High,Yes,IRA,61,Novice,244921,High
3344,JCQULVE,Low,Medium term,176274,High,Yes,IRA,39,Novice,750586,High
3345,YRDNRLIZ,Low,Long term,199518,High,Yes,IRA,69,Novice,730365,High
3346,OPFBFDP,High,Long term,71407,Moderate,Yes,IRA,28,Novice,789266,Low
3347,FWOHTQPR,Moderate,Short term,104657,Low,No,Taxable,41,Experienced,894565,Low
3348,LNVNNFRXC,Moderate,Long term,147995,Moderate,No,401k,54,Novice,301205,Low
3349,WFITESUG,Moderate,Medium term,50790,Low,No,Taxable,72,Novice,657020,High
3350,DJRUUFSS,High,Short term,170917,Low,No,401k,25,Experienced,894671,High
3351,WZFFILT,High,Medium term,80290,Moderate,Yes,Taxable,43,Experienced,559021,Moderate
3352,RMGATG,High,Short term,123568,High,Yes,Taxable,35,Novice,285003,Low
3353,QESNJT,Moderate,Long term,175954,Moderate,No,401k,49,Experienced,594477,High
3354,ENJEXSDM,Moderate,Medium term,195027,Moderate,No,401k,48,Experienced,227686,High
3355,YGTKAKQ,Low,Medium term,136360,Low,No,Taxable,38,Novice,233847,Moderate
3356,UKTRFW,Moderate,Medium term,198333,Low,No,IRA,47,Experienced,733888,High
3357,GYIGX,Moderate,Short term,129004,Moderate,No,401k,58,Experienced,556324,Moderate
3358,QTGUJHLGG,Moderate,Short term,91004,High,Yes,401k,27,Novice,344755,Low
3359,QJFPWL,High,Medium term,195521,Moderate,Yes,Taxable,63,Experienced,161285,Moderate
3360,KFUAWVR,Low,Long term,183243,High,No,Taxable,46,Experienced,735394,High
3361,WADYDZMML,High,Short term,79764,Moderate,Yes,Taxable,52,Experienced,288662,High
3362,VFJVYTKU,Low,Short term,77353,Low,No,401k,62,Novice,910065,Low
3363,YIKKHABCJ,Moderate,Medium term,68502,Moderate,Yes,IRA,66,Experienced,799686,Low
3364,YWQEKGKKX,Low,Medium term,182726,Moderate,Yes,IRA,44,Experienced,930461,Moderate
3365,FCTQGQDV,Low,Long term,185300,Low,No,Taxable,37,Novice,147287,Moderate
3366,HPHROGZE,Moderate,Long term,55922,Moderate,No,IRA,45,Experienced,482944,Low
3367,PJVXWRJLC,High,Long term,82314,Low,No,401k,36,Experienced,946167,Moderate
3368,VVPKXJJFE,High,Medium term,168984,Low,Yes,IRA,27,Novice,879147,High
3369,OIPTTGIJ,Low,Short term,78024,Low,Yes,401k,28,Novice,891282,Moderate
3370,MKKSJFF,Low,Short term,175162,Moderate,No,Taxable,57,Novice,973449,Moderate
3371,AFOORHZ,Moderate,Long term,107982,High,No,Taxable,29,Experienced,109273,Moderate
3372,AVLCLQSR,High,Short term,62682,High,Yes,401k,70,Experienced,768413,Moderate
3373,JRAHDXB,Moderate,Short term,91287,Low,Yes,Taxable,53,Novice,574614,Low
3374,VVVRQB,High,Short term,170332,Moderate,Yes,Taxable,55,Novice,839252,High
3375,ZFJDZGNU,High,Medium term,172001,Low,No,401k,62,Experienced,733044,High
3376,PTJCYP,High,Long term,134213,Moderate,Yes,401k,41,Experienced,639820,High
3377,QZERW,High,Medium term,87887,Low,No,Taxable,35,Novice,440399,High
3378,ORGZQXCH,Low,Long term,179126,Low,Yes,401k,50,Novice,307209,Low
3379,IBQGRB,Moderate,Short term,198465,Moderate,No,Taxable,74,Experienced,505250,High
3380,DKEWNVMRL,High,Short term,169177,High,Yes,401k,47,Experienced,236583,Moderate
3381,PEPJLFOIO,Moderate,Medium term,88325,High,No,Taxable,51,Experienced,597248,Low
3382,QGGVGGH,Moderate,Medium term,111170,Low,No,IRA,71,Experienced,515881,High
3383,YKVQD,Low,Short term,92247,High,Yes,Taxable,49,Experienced,991285,Low
3384,NSEFXBPVU,Low,Short term,159606,Low,Yes,401k,70,Experienced,193292,Moderate
3385,SJUPW,Moderate,Long term,91109,High,Yes,IRA,56,Novice,610742,Moderate
3386,GNSYQIA,Low,Medium term,104489,Moderate,Yes,IRA,64,Experienced,285457,High
3387,XRNSXP,Moderate,Medium term,65863,Moderate,No,IRA,74,Novice,683260,Moderate
3388,ETBHHB,High,Short term,142468,Moderate,Yes,Taxable,55,Novice,541779,Moderate
3389,PVIFPD,Moderate,Medium term,127877,Moderate,Yes,IRA,38,Novice,151171,High
3390,NMYFOS,Low,Medium term,146917,High,No,IRA,50,Experienced,253102,High
3391,AJGYSL,Low,Medium term,67062,High,Yes,401k,33,Novice,161646,Low
3392,UDLVJL,High,Short term,189570,High,Yes,IRA,26,Experienced,447704,Low
3393,SSQYGU,Low,Medium term,115344,Moderate,Yes,Taxable,41,Novice,123154,Low
3394,QFOIX,High,Medium term,68419,Low,No,Taxable,44,Experienced,312767,Moderate
3395,PPGUEMDT,Moderate,Short term,171705,Low,No,Taxable,37,Experienced,912881,High
3396,WMXIEPZG,Moderate,Medium term,197617,Low,Yes,401k,27,Novice,166501,Moderate
3397,GPKMUA,Low,Short term,155741,Moderate,No,401k,60,Experienced,171630,High
3398,EHPQXBQF,High,Short term,72884,Moderate,No,Taxable,73,Experienced,101349,High
3399,EMEYKMRM,Moderate,Short term,198142,Moderate,No,IRA,70,Experienced,631071,High
3400,XOLKAA,Moderate,Medium term,95170,High,Yes,IRA,67,Experienced,102997,Low
3401,QHUCWS,Low,Medium term,74520,High,Yes,Taxable,39,Experienced,576374,Low
3402,LZKNFOHO,Low,Long term,123257,High,No,Taxable,53,Experienced,233847,High
3403,LENDWHB,High,Long term,129426,Moderate,No,IRA,46,Novice,282707,High
3404,BZIMZUPUL,High,Medium term,89479,Moderate,No,IRA,27,Novice,652620,High
3405,VIJJD,High,Short term,86180,High,Yes,401k,57,Novice,330572,Low
