CompanyID,Company,Size,Profit,Industry
57920,ZBSJPFU,259,76,Health
57921,TJEUM,384,32,Finance
57922,NKGUGLH,222,17,Tech
57923,RBDLRVIQ,350,42,Tech
57924,RICRNWG,361,30,Health
57925,PDBXHVY,113,41,Finance
57926,DCOJO,71,49,Tech
57927,KGDKWCR,309,32,Tech
57928,OBGUU,425,29,Tech
57929,SWGRSU,311,92,Finance
57930,RDHJYEBYL,142,63,Health
57931,FAJUNS,120,83,Health
57932,CQBUPW,139,22,Tech
57933,YMSIQB,237,96,Finance
57934,XTZPRQO,134,22,Health
57935,NKLSTBFHO,291,66,Finance
57936,ACWTR,374,17,Health
57937,MIXODK,268,46,Health
57938,KPSDOTY,255,95,Tech
57939,UVPDHHP,316,19,Tech
57940,CCNTT,483,98,Tech
57941,TZDTHGEGP,179,60,Finance
57942,TPQRSM,386,66,Health
57943,QYUOUWU,437,28,Health
57944,QROLRIF,196,36,Health
57945,IQJTHVEC,416,34,Finance
57946,ZUUJG,372,31,Tech
57947,SGDOQOZO,203,14,Finance
57948,VNDMP,445,14,Finance
57949,WSBFA,468,30,Health
57950,ZBHAQSG,114,61,Finance
57951,FXZWYS,463,28,Health
57952,FETATNT,132,67,Finance
57953,SIYCSEP,65,92,Finance
57954,JJNIRJBXV,491,12,Health
57955,TQNSYBJW,396,51,Finance
57956,BRZYITTWE,100,46,Tech
57957,XWWZCXO,178,33,Tech
57958,IOODCXY,354,27,Tech
57959,RQDYXXBF,180,33,Health
57960,SVVLULIQ,478,40,Tech
57961,IWFQQZO,349,58,Finance
57962,THCZWOI,148,18,Health
57963,MQOUF,252,21,Finance
57964,OJEDIZPXE,301,37,Tech
57965,PFAFCEP,237,45,Finance
57966,KRHCL,488,73,Health
57967,RUHUUQUJ,118,57,Health
57968,ZYINJ,297,83,Finance
57969,YHGZX,115,33,Health
57970,EZEBMAFWC,470,35,Health
57971,JJGINLGPL,474,49,Health
57972,BXWDKQXI,346,90,Finance
57973,UZGZTIS,100,23,Tech
57974,RQTAFJJI,194,54,Finance
57975,YWOOK,223,98,Finance
57976,GSSIJDYMN,329,18,Finance
57977,JPVFVSQB,52,94,Health
57978,TQVZU,301,92,Tech
57979,UPSDUZMJJ,353,24,Finance
57980,JDLKVSTFF,364,22,Finance
57981,PPFMZPL,66,55,Finance
57982,HEUSJJO,373,82,Tech
57983,UAHJYBKMJ,122,82,Health
57984,ZZCXHQZP,247,55,Finance
57985,CYDERB,353,32,Health
57986,JSWNKRNYD,370,12,Tech
57987,MTQNQ,157,40,Tech
57988,BXZDADGN,305,56,Health
57989,GWJYRMT,287,32,Finance
57990,GUJXYBKC,323,91,Finance
57991,MUVYCFW,441,54,Finance
57992,BRJVS,151,21,Tech
57993,PRVJUMI,495,36,Health
57994,BSQDSHTMJ,402,95,Finance
57995,WURAGYKDF,468,21,Tech
57996,CHKSYHRPA,245,82,Health
57997,MLWNOEIKO,169,65,Finance
57998,XCDMEGDP,385,99,Tech
57999,PZAEOBWTA,114,21,Tech
58000,AJZWLE,83,43,Health
58001,TSWZPFS,151,31,Tech
58002,LUPBKO,127,86,Health
58003,TBBEYOU,374,84,Tech
58004,LMKFFULB,239,72,Health
58005,ULILMMPC,131,42,Finance
58006,ARHSN,236,98,Finance
58007,UHJVYQ,348,88,Finance
58008,MHJGDONN,217,37,Tech
58009,TKJNY,470,76,Finance
58010,CKJKL,222,39,Health
58011,NBHBBF,309,82,Tech
58012,MFMCYIQI,399,77,Health
58013,YOYYJESV,138,42,Tech
58014,NPZYN,330,72,Finance
58015,LIURUUPP,255,69,Health
58016,RWROPMWO,253,36,Health
58017,PFQAUCSY,195,98,Health
58018,PLXRRBT,52,10,Health
58019,VCICOUE,73,46,Tech
58020,OTKAC,196,90,Tech
58021,MNZNKMW,347,85,Finance
58022,DSYHOCH,206,49,Tech
58023,QRWCN,122,37,Health
58024,FIZXZ,93,58,Health
58025,RXJPKOG,177,48,Health
58026,EDXALBBY,471,79,Health
58027,CRIEC,317,83,Tech
58028,NNBJQB,426,97,Tech
58029,YZSOUE,326,62,Health
58030,XPVGCOXT,130,94,Finance
58031,EDXVSMNG,284,29,Tech
58032,DAWWD,218,21,Health
58033,IUIZTPJFC,499,95,Health
58034,ZXXHMDR,144,45,Tech
58035,FBLZXDY,80,18,Health
58036,QIJZMONT,178,29,Health
58037,GGJURAMJJ,94,20,Health
58038,SSNQCA,253,27,Health
58039,GURLLQC,191,43,Finance
58040,MTQJMBDMH,229,47,Finance
58041,XPILDSAD,89,16,Finance
58042,RPWRUC,133,96,Tech
58043,RMXJFD,413,75,Health
58044,LDSRC,304,49,Health
58045,GMIIMWC,259,39,Health
58046,UKFITLAS,430,36,Health
58047,WUXPEGUMC,321,92,Health
58048,KUGUYUAP,391,86,Health
58049,CJWSBAHSN,125,79,Tech
58050,RHPNSGYRY,265,85,Tech
58051,FFKBPWC,150,52,Tech
58052,FMGSZ,98,87,Tech
58053,WCCRQUA,323,33,Finance
58054,WHLBPFBFT,378,14,Tech
58055,XYOGR,406,97,Tech
58056,VMLSXQC,260,17,Tech
58057,CJJBZBROB,412,35,Tech
58058,JHVVOR,474,24,Tech
58059,OFEPT,78,25,Health
58060,NNWQI,202,59,Health
58061,JGFXMBYR,243,29,Tech
58062,OKELRQ,70,49,Health
58063,FNZXQTO,95,97,Finance
58064,QHPUXBGPM,252,80,Tech
58065,BTFMW,148,71,Tech
58066,SDMWJ,121,41,Finance
58067,XNNMKWWD,80,66,Health
58068,QIWSY,390,27,Health
58069,DWEDY,74,11,Finance
58070,UNAHGUMTQ,321,59,Health
58071,XYCXAYRS,135,73,Tech
58072,ACOXYGM,276,40,Finance
58073,YEUMIS,435,24,Health
58074,OMLDPC,98,50,Finance
58075,NZMZEPT,454,40,Tech
58076,QLQYAE,53,61,Finance
58077,BVOJCASHJ,181,73,Tech
58078,BDNFAKFR,214,92,Finance
58079,MOIZCYL,490,31,Health
58080,DNPCOXUS,468,89,Health
58081,YDEZY,187,89,Finance
58082,WCJGQ,109,48,Health
58083,QPIMCJIM,220,65,Finance
58084,LCGYIE,373,75,Tech
58085,SYGJY,344,43,Health
58086,JZCAXPKW,73,73,Health
58087,XMEPKTXBE,253,93,Finance
58088,JTJCPI,57,64,Finance
58089,RPTPPARB,163,54,Tech
58090,XFXKHP,486,47,Health
58091,UEXPQICPB,383,31,Health
58092,OUVAB,296,27,Health
58093,NFDWK,170,62,Tech
58094,EIJOMS,414,44,Health
58095,QTZFIWPH,151,62,Health
58096,VXPNDWDR,154,51,Tech
58097,LGURC,63,32,Finance
58098,ARJDPTOZO,249,52,Health
58099,PQRYRE,458,88,Health
58100,KMVVLBGFZ,126,52,Health
58101,TIGZEMCAX,62,36,Tech
58102,XBFEGL,243,92,Health
58103,WMNGQWW,356,34,Health
58104,RARDA,335,90,Finance
58105,EVFLN,401,26,Tech
58106,IWNPSHE,195,44,Finance
58107,VFHJT,318,53,Finance
58108,XDDSKFZI,381,27,Finance
58109,AETSS,485,93,Finance
58110,ORVKENBS,384,89,Tech
58111,DHJFPM,141,84,Health
58112,MUVCL,235,93,Tech
58113,DTYFBDIG,117,36,Health
58114,XRGSIO,357,56,Health
58115,BVIFWHOA,209,41,Tech
58116,OTTJINDZA,499,10,Health
58117,CIAXQVMR,261,87,Health
58118,TMQGD,154,73,Health
58119,MVWGH,138,49,Health
58120,RLWZP,118,98,Tech
58121,CFCKBFZX,223,25,Health
58122,IRVFPML,479,64,Finance
58123,LLCDBCA,106,18,Finance
58124,GPWPJJ,443,77,Tech
58125,PORSC,170,34,Tech
58126,NBRCJTZOZ,496,73,Tech
58127,HNAXJB,186,95,Health
58128,ZOLQDEUUH,299,15,Health
58129,RVHUNXVZ,105,79,Tech
58130,VKEDYHWPG,209,59,Tech
58131,ISRMDO,131,23,Tech
58132,QPDZWTS,176,42,Health
58133,LXLJOYFJ,496,45,Health
58134,OKXWNXUIN,468,86,Health
58135,DODECRSFQ,100,27,Tech
58136,CHVEH,388,62,Finance
58137,LHSSSXOJT,349,31,Finance
58138,EHEUYAGZV,144,97,Health
58139,BNQMAPJ,108,57,Health
58140,JKOXZFT,69,36,Health
58141,EFVMUSTX,424,57,Finance
58142,ZBPBGXQ,257,39,Health
58143,KNGGTWQXO,379,86,Tech
58144,ZDNKIQ,378,47,Tech
58145,TBGRDG,191,13,Finance
58146,GNMKUDKNE,359,43,Finance
58147,BHVFRISEN,86,60,Health
58148,BHSEWAPN,175,87,Tech
58149,OFBGMZNBH,231,77,Finance
58150,AEZRSK,213,97,Health
58151,TNRYL,395,34,Tech
58152,KNZITDBV,251,67,Tech
58153,NQJEKMA,156,58,Finance
58154,EYTKAF,257,47,Health
58155,GBDDNV,187,92,Finance
58156,QRSRF,93,22,Health
58157,IABMVAB,189,58,Tech
58158,MQMBW,108,64,Tech
58159,VGXMIMPPY,465,30,Finance
58160,TVWPT,121,29,Health
58161,ZGEOYJV,472,44,Health
58162,QPCZH,365,46,Health
58163,NFSHP,121,93,Tech
58164,CSSAXC,161,10,Health
58165,XXSOUC,455,29,Finance
58166,YIDMLIFS,471,41,Health
58167,KGLIOMNTR,244,55,Health
58168,OYFYU,282,92,Tech
58169,KFRYYZHI,64,77,Finance
58170,DVSJFOWOL,76,97,Health
58171,NFTPJUKN,160,41,Health
58172,CSVMM,194,97,Finance
58173,KIGIIC,441,68,Health
58174,UADJXO,476,42,Tech
58175,PPAJEAOJI,235,98,Tech
58176,AOAFYINW,281,13,Tech
58177,KMXEWS,369,11,Finance
58178,TJBMR,262,32,Tech
58179,QGWFR,493,72,Health
58180,BJSLKUNKH,219,34,Health
58181,DYPJXPSF,460,61,Health
58182,QJHNKHIAS,305,20,Finance
58183,DHUKUHPX,184,23,Health
58184,EBLECHH,127,56,Health
58185,EPNXA,76,59,Finance
58186,JOFQN,175,23,Tech
58187,PEHMGPI,325,77,Finance
58188,FQVRG,428,48,Health
58189,UADDYEVD,424,92,Health
58190,MWPTLG,107,80,Health
58191,ZQYDTDN,54,97,Tech
58192,QZYMTWEL,184,71,Finance
58193,DCYALVC,112,75,Finance
58194,LWXEFMD,143,38,Tech
58195,ZRDSIDK,264,92,Finance
58196,TEDSWMUJI,183,23,Tech
58197,WAQCQK,429,29,Health
58198,BDUIQEIG,495,50,Finance
58199,RKVLEUX,91,62,Finance
58200,WVGNLTPLI,484,54,Tech
58201,YBYNKHFC,329,45,Tech
58202,LSDQI,223,45,Finance
58203,JFNVNHB,276,89,Health
58204,AHUJE,499,94,Tech
58205,RDQIL,432,16,Tech
58206,XDVHCF,86,66,Tech
58207,UVILXFN,118,41,Finance
58208,PZIDA,369,11,Tech
58209,SHWEMSCC,436,27,Tech
58210,ZSCRELFB,164,34,Finance
58211,WAFIOGCLU,426,38,Tech
58212,BGTBJ,291,62,Health
58213,ZOSRJGBI,293,25,Health
58214,CHQWWZH,333,34,Finance
58215,YGCIENEWI,310,62,Tech
58216,TTQYX,100,37,Tech
58217,EAXSCTJ,162,95,Health
58218,YHVAOTIQ,267,79,Finance
58219,MGYZFQMU,411,42,Tech
58220,QYLLOVKCV,166,63,Finance
58221,GGZTB,407,81,Finance
58222,BTHCZTKJC,487,76,Health
58223,GPWEIU,268,18,Tech
58224,HFHDCZ,138,77,Tech
58225,OQNDHLZSR,419,21,Health
58226,SJMCALHM,56,19,Finance
58227,ZNPNFHEQ,401,92,Tech
58228,JMAAI,342,60,Tech
58229,CMAWPMX,252,16,Health
58230,OFDSBQ,371,97,Tech
58231,YPKBUH,277,44,Health
58232,LCTCSSBQ,154,85,Tech
58233,NPSSKPGMJ,489,30,Finance
58234,LYDBUTEM,248,20,Finance
58235,MBRRAXE,485,34,Health
58236,HUGNLLYPL,284,68,Health
58237,WBOYUDFG,166,60,Finance
58238,SWVBB,495,61,Finance
58239,MAZLP,243,42,Health
58240,UZXRFRTU,75,60,Tech
58241,CNLGQQR,469,93,Finance
58242,QEFSKWJTO,308,94,Health
58243,WXTJPXMD,202,19,Health
58244,VJHCY,176,69,Health
58245,RTLZMSI,337,90,Health
58246,FWYTQW,411,67,Tech
58247,NHCIMP,305,24,Finance
58248,GWZQDLYVS,341,96,Tech
58249,GUFSNGBVV,234,93,Finance
58250,CNLST,146,17,Tech
58251,VCPLVD,165,56,Health
58252,HUMLZ,185,59,Finance
58253,JXCNI,288,65,Health
58254,FRBKRLW,405,30,Health
58255,JGOLKE,244,43,Finance
58256,MIYEUA,179,26,Finance
58257,XVYZA,100,11,Health
58258,TXIFSSRM,263,27,Health
58259,FBFZUCDNH,264,78,Health
58260,JLZEYMPM,176,31,Finance
58261,TKYFVU,394,83,Finance
58262,MNRLPB,221,58,Tech
58263,YNNCWXTGZ,294,39,Health
58264,CSDZELX,473,30,Tech
58265,BBKMZLKLD,430,33,Tech
58266,RMJOJZL,180,47,Health
58267,HEAPKD,365,31,Tech
58268,WSJRRBH,52,69,Finance
58269,JQHBTN,151,54,Finance
58270,IJMCQFKT,427,63,Finance
58271,OHHDL,114,66,Finance
58272,OQNAW,210,61,Finance
58273,QRBTO,98,48,Health
58274,YOEDSQTTI,260,65,Finance
58275,UFHCL,362,32,Finance
58276,WWHCDSIJ,330,92,Tech
58277,DBJTV,403,35,Tech
58278,BGCCSEWE,104,17,Finance
58279,HEJQHITCW,100,44,Tech
58280,OWGGUVAP,140,45,Tech
58281,AOYHCACVX,338,54,Tech
58282,IYDSN,230,59,Finance
58283,FKETPUJQC,331,13,Finance
58284,KXLGE,291,52,Finance
58285,SWTJAVTF,304,43,Health
58286,OYTNGXXW,255,66,Health
58287,PVGLE,222,44,Finance
58288,QIHZZE,328,54,Health
58289,DPOHXCWV,479,77,Finance
58290,HAIHOQX,319,21,Tech
58291,VODNATM,244,44,Health
58292,WRHBBBHA,271,53,Health
58293,AXBRHSUIY,115,62,Finance
58294,IFWBIS,229,60,Finance
58295,XIMTKKKO,59,40,Health
58296,KALLBY,278,64,Tech
58297,NGTXTS,351,61,Tech
58298,BVXKG,196,41,Tech
58299,EBLEUS,63,64,Finance
58300,RLYQGESC,52,63,Health
58301,SIOHG,297,80,Tech
58302,JNITRZXV,54,79,Finance
58303,YDBHN,76,87,Tech
58304,HQFMIZB,287,63,Health
58305,HKBCR,359,83,Health
58306,REMLC,265,42,Health
58307,KULAB,374,10,Tech
58308,RSACHT,78,27,Finance
58309,DWWHLKZ,308,58,Health
58310,AVSOWS,376,15,Tech
58311,FPGVZ,60,63,Finance
58312,OYOYV,183,74,Tech
58313,PGJWESY,186,14,Finance
58314,KNGGSCTO,129,26,Tech
58315,JQVCYI,476,95,Tech
58316,EHKQOTC,318,27,Finance
58317,MRQFGFQA,324,17,Health
58318,PSDZKO,297,98,Health
58319,VBHAQ,461,69,Health
58320,FKAUFSRTZ,223,10,Finance
58321,LCUXZARWU,294,91,Health
58322,XOKCCYTLR,378,38,Finance
58323,LXFVWYC,401,78,Finance
58324,YVYII,82,34,Tech
58325,SGHHCTAJ,278,94,Health
58326,HFWSJLS,329,98,Health
58327,TAMVVC,447,45,Health
58328,CCVILSVER,267,64,Finance
58329,FSNFOXUTW,302,84,Tech
58330,EUSVWHEBW,202,66,Health
58331,NZHZAH,436,30,Finance
58332,CYGUGPCZ,238,69,Health
58333,MEUGPJQ,282,98,Tech
58334,ZEVHCCD,441,38,Tech
58335,WZMGXNRM,189,37,Finance
58336,KEYVJFXI,184,53,Health
58337,LJZQA,163,32,Tech
58338,LXQXARPR,323,18,Finance
58339,XSCGXPXFA,327,82,Tech
58340,ERDYNTGWV,92,23,Health
58341,CNLURWKB,90,14,Tech
58342,UYKHXNK,203,24,Tech
58343,IQIGH,288,86,Finance
58344,JXTEJKMO,406,87,Tech
58345,IIQHFZ,65,22,Health
58346,YWCNZBI,160,51,Tech
58347,VNNVEJ,223,79,Tech
58348,FBLKE,122,61,Tech
58349,RVXRA,495,85,Tech
58350,AMBJBNA,278,29,Finance
58351,EUQXTTOUC,260,55,Tech
58352,NOJUV,249,95,Finance
58353,JAGHHFFUN,62,34,Tech
58354,LCKQFAR,426,52,Tech
58355,TEJMRLSO,129,66,Tech
58356,HCHYSKMUG,411,11,Finance
58357,LMTGDQA,466,40,Finance
58358,YRKMJ,146,54,Health
58359,SWOIHNKY,293,81,Health
58360,IXHTAT,238,39,Finance
58361,JJEUD,310,67,Finance
58362,BTWJEWE,499,86,Health
58363,DZXNIEFO,486,90,Finance
58364,IROBXOM,188,19,Health
58365,RGONJDA,198,83,Tech
58366,YAFXXH,218,71,Health
58367,NACPMLI,289,59,Health
58368,RVHKPORH,423,74,Finance
58369,CQTIJWDLK,151,13,Finance
58370,XSVTT,114,32,Finance
58371,RMYBK,89,69,Finance
58372,FAJIPVVS,267,99,Tech
58373,EKVQMJ,125,21,Finance
58374,CCFOGPRAE,453,65,Finance
58375,ZFQHKFJUL,267,82,Health
58376,FUPLR,491,93,Health
58377,MELFKSH,170,50,Finance
58378,RZQGCF,380,99,Tech
58379,ZZHDYUSJ,475,33,Health
58380,EUMKGLPO,321,28,Health
58381,VTETUYN,205,51,Finance
58382,KRVXPFTDX,479,43,Health
58383,FBQOV,308,39,Health
58384,YVCWVRWDK,490,64,Health
58385,UKLPPFNCS,108,91,Tech
58386,ENLACWD,325,48,Health
58387,KMEWCHOMM,359,93,Tech
58388,LYNTRYK,98,37,Tech
58389,EWYZUR,369,11,Tech
58390,CYKSFOLF,389,42,Health
58391,ZRUVBMOE,87,57,Tech
58392,LFIBRNBGF,379,33,Health
58393,BEKSPFPH,444,42,Tech
58394,VKUFLKPYR,295,93,Tech
58395,ETEVCAG,293,97,Finance
58396,LCYPZOZWD,199,23,Finance
58397,MKPOJDVU,407,12,Finance
58398,KHYNNJV,394,85,Finance
58399,PZBMC,388,95,Finance
58400,JVCLNVO,417,82,Finance
58401,KLEVFPMJD,295,54,Health
58402,AVUWL,439,39,Finance
58403,FMREALZB,121,12,Finance
58404,IHMKW,111,95,Finance
58405,JYPAKP,256,50,Health
58406,WCPTLPEJ,226,89,Finance
58407,IIKDLYSGT,147,22,Tech
58408,TFKPQI,135,15,Tech
58409,AXZKFFS,345,62,Finance
58410,XHNAJB,310,83,Health
58411,CBLTXKYO,168,56,Tech
58412,PIJMHR,236,36,Health
58413,EJQDGGU,471,20,Health
58414,CTDLKUDWI,231,88,Health
58415,NZHJHDXNU,62,19,Tech
58416,BQWWDGORG,310,82,Health
58417,KFXHQBBG,393,97,Tech
58418,PKWDBYWG,91,92,Tech
58419,BULCPZTZ,348,69,Tech
58420,EFLWLHSL,109,13,Health
58421,LLUCXMXBZ,60,34,Finance
58422,DMLILUQ,297,28,Health
58423,CUNELZXZX,283,85,Finance
58424,FKSNDGRVZ,315,84,Health
58425,VFNOVYH,383,65,Health
58426,JLIGM,231,76,Health
58427,NBOYY,338,10,Health
58428,LJFVEE,337,40,Tech
58429,CUXCYQOYA,123,97,Tech
58430,FNLCY,454,96,Tech
58431,RJHEIBVG,301,39,Finance
58432,ZKUNKV,472,82,Health
58433,IFERQ,481,23,Tech
58434,TUABWDH,461,81,Finance
58435,CYQLWO,260,38,Tech
58436,GRQRVBDA,450,71,Health
58437,TNJAZJLD,360,24,Tech
58438,GLUDKPFW,236,53,Tech
58439,DLBBEFV,100,51,Health
58440,GKXFJOCZD,390,76,Finance
58441,ACTFGSHC,89,24,Tech
58442,EMWWRIUAR,458,91,Health
58443,QZHWQJXW,210,89,Tech
58444,WEMQA,177,47,Health
58445,BOAVD,225,39,Tech
58446,VCEHO,218,31,Health
58447,XODYG,282,18,Tech
58448,KHGCBV,483,14,Health
58449,MNBPMPA,323,20,Finance
58450,UIZRN,351,33,Tech
58451,PHOVWKG,411,41,Health
58452,AGJJD,388,58,Tech
58453,GYDBOGBMF,61,82,Health
58454,ZUXPNRB,91,37,Tech
58455,RZKUOXIPL,411,18,Tech
58456,UFVZW,254,67,Finance
58457,AIPDBZFF,345,60,Health
58458,MBTPIWS,60,92,Tech
58459,TYHQCAWFF,267,79,Tech
58460,NQFRJWA,192,45,Finance
58461,LSMWEK,465,34,Tech
58462,GBNMJK,226,41,Finance
58463,SYPXASRR,447,79,Health
58464,BHHXJJH,108,76,Tech
58465,TTOMP,313,90,Finance
58466,EXLEEEQB,459,96,Health
58467,XZVMDQXXP,486,21,Health
58468,VNOOEPWAE,433,66,Tech
58469,PFSMX,261,94,Tech
58470,HBAWYIL,187,19,Tech
58471,ZIQOBN,420,50,Tech
58472,CSQPFVD,326,87,Finance
58473,EXUYK,140,57,Tech
58474,KNWDJATSI,357,69,Finance
58475,MESSXIRSH,232,78,Health
58476,EDEZLYAH,407,22,Health
58477,KLCVFHN,469,90,Health
58478,KJQHBQ,442,45,Health
58479,EZWYCDAJY,356,53,Finance
58480,NCZDNFBY,251,38,Tech
58481,VPIAVZYL,305,40,Health
58482,RHASWNVD,189,19,Health
58483,SWOEVOEFI,130,22,Finance
58484,JELHS,320,32,Health
58485,VEFBT,372,90,Tech
58486,TULIVEPXA,207,59,Finance
58487,CYTSKTRPJ,53,59,Tech
58488,LMFVP,349,22,Finance
58489,SJUWFFSQ,463,34,Health
58490,QVNAXCC,315,12,Tech
58491,MEJLGW,298,69,Finance
58492,YBZYWXT,182,40,Tech
58493,ZQFCICAK,405,77,Finance
58494,METZZK,121,18,Health
58495,LYGFLVBFH,197,24,Tech
58496,CGOLBBL,439,37,Finance
58497,YVWNAIO,451,47,Tech
58498,CJNFA,389,55,Health
58499,QHKODYR,99,93,Health
58500,DCPWQ,284,23,Finance
58501,YNMYCZGR,364,29,Health
58502,ZZSQHUARI,367,30,Finance
58503,FYZHFL,108,19,Finance
58504,VWHESURK,430,96,Tech
58505,SESJYWLU,445,84,Health
58506,XOJCONSU,111,50,Tech
58507,IDELXSXJ,323,74,Health
58508,QYKIK,160,31,Health
58509,XCZUUVAXT,425,35,Health
58510,QXZDI,407,18,Finance
58511,JGWHLA,313,69,Health
58512,BMFXBQV,390,67,Tech
58513,LQBTNTW,124,19,Finance
58514,LYIBHUVX,165,39,Tech
58515,OVPGTRTKL,357,33,Finance
58516,ZZKFOQJKJ,164,74,Finance
58517,XRYUUUI,432,28,Tech
58518,INOCDBWI,127,91,Health
58519,AQBMSUFDH,272,51,Finance
58520,CKOFUE,122,11,Health
58521,RDRBLMG,301,57,Finance
58522,LDAPA,497,97,Health
58523,FPDNE,305,10,Health
58524,FCZTNSFK,233,46,Finance
58525,NUEHCG,130,86,Finance
58526,YATIMWDHO,146,83,Tech
58527,AJCMZMA,65,28,Tech
58528,AMFEH,288,26,Finance
58529,HXBML,401,29,Tech
58530,DZXCSC,114,37,Tech
58531,BNVNLHSPC,337,11,Tech
58532,YASXXREJE,256,98,Tech
58533,XPYOL,334,22,Finance
58534,OALSVG,253,83,Tech
58535,CRGEQRH,265,87,Finance
58536,HEUSFT,175,88,Finance
58537,CZMAX,288,57,Tech
58538,JCDSWRCYE,199,37,Finance
58539,IPCDRSVI,166,72,Tech
58540,CJMZIZ,389,77,Finance
58541,QERTTRBB,258,28,Health
58542,NTYWZK,81,59,Health
58543,WWBNT,307,85,Health
58544,DLKSRXPO,219,50,Tech
58545,IJZJUND,286,23,Health
58546,QANIIYAKC,258,19,Tech
58547,WKNUKRE,347,48,Tech
58548,OPUJZ,424,93,Finance
58549,JYGTY,68,75,Finance
58550,KHXCNFHY,168,29,Finance
58551,PKOUYORF,403,27,Finance
58552,OPYRT,78,13,Finance
58553,VRGUEJYEO,356,46,Health
58554,ECCTALSZR,449,16,Health
58555,DCDPMVV,61,23,Tech
58556,XPSHAEHO,324,52,Health
58557,TKLEQLHLM,321,45,Health
58558,KUCIHC,454,10,Health
58559,VBPLTSPM,56,73,Tech
58560,CGYJP,356,52,Health
58561,DBIJDJU,79,70,Health
58562,TXWPIPMX,123,15,Health
58563,SHZTZ,437,19,Health
58564,MACKRN,479,32,Health
58565,PQOIX,449,69,Tech
58566,WRPAVNXRN,199,26,Tech
58567,QEGUQWJ,88,14,Finance
58568,XKUPF,100,66,Finance
58569,HQAICCOD,352,16,Tech
58570,JGQHQO,325,38,Tech
58571,GQTWL,339,66,Finance
58572,QDIVTVN,325,32,Finance
58573,HAJVO,273,82,Finance
58574,NUWPH,278,64,Health
58575,ACZFDSM,88,42,Health
58576,YZCBWUU,58,70,Finance
58577,PRHAMV,180,61,Finance
58578,IRQZWBFBU,301,99,Tech
58579,KOOWBGBDQ,210,91,Tech
58580,KKJGSXZB,204,73,Finance
58581,IWZNHHXW,208,89,Tech
58582,ELYOU,470,77,Finance
58583,BPQYZRQS,447,33,Health
58584,MCPXYTETF,429,40,Tech
58585,YJCKPEMMJ,443,57,Tech
58586,KOWFSWKH,402,95,Health
58587,EEYWUM,361,38,Health
58588,HGINZIT,173,38,Health
58589,BALXPWS,228,54,Health
58590,IBRQZGS,488,89,Health
58591,OYWMXYEK,99,46,Tech
58592,GTRJXT,447,32,Health
58593,SUOZNVS,262,66,Health
58594,KRLNZ,140,81,Health
58595,CRNWNA,242,11,Tech
58596,KSEEOF,193,71,Tech
58597,QNRAXUJG,395,80,Tech
58598,AYXSJDGJ,477,42,Health
58599,UXPOX,383,74,Finance
58600,VBZZS,380,34,Finance
58601,JHPVS,239,32,Finance
58602,PABTMFEDB,321,10,Tech
58603,PAUQRJUYB,85,20,Finance
58604,SAFPWT,421,79,Health
58605,SELMLYPR,184,32,Tech
58606,BSVIFE,120,78,Finance
58607,GABLERGZ,135,29,Tech
58608,QRPCN,449,90,Health
58609,OWUXSIAQD,497,73,Tech
58610,CHEUDAWXI,495,63,Tech
58611,MGZCDKHY,326,48,Finance
58612,RPMYMZRKZ,271,37,Finance
58613,YFAETW,300,79,Health
58614,AFFDY,366,68,Finance
58615,MNHALDQ,293,83,Tech
58616,IHMSWHKKL,433,43,Finance
58617,XGLLR,203,55,Tech
58618,PXNVRDSZE,290,34,Tech
58619,DORFRHKYK,62,47,Tech
58620,JOYTGRUNV,179,47,Health
58621,SRXKP,324,41,Tech
58622,KQQLLMIH,382,64,Finance
58623,DSDKGAOS,270,72,Health
58624,VZOYYXWK,116,35,Health
58625,ZRGJJ,461,39,Finance
58626,YLPPUDZRR,464,67,Tech
58627,YMMKXFI,342,61,Health
58628,DGTPTJBH,149,45,Tech
58629,NQNPOHBW,59,64,Tech
58630,PASKNT,218,96,Finance
58631,KHVWAOP,404,84,Health
58632,YDYERPPO,210,16,Finance
58633,AIAIYTR,136,71,Tech
58634,GWIRPGXR,348,86,Tech
58635,VPLWJG,109,30,Health
58636,ZSQUJ,313,17,Tech
58637,BAEDZ,339,99,Finance
58638,MQSXR,300,18,Health
58639,ULAXBLQL,69,28,Finance
58640,AANIM,447,79,Health
58641,LKENTJCM,431,29,Health
58642,HWJFHG,356,44,Tech
58643,GSNTVXL,279,39,Health
58644,TDUWVC,111,50,Finance
58645,YHSHW,210,26,Finance
58646,NVRXOLPW,489,92,Health
58647,VCXWCY,247,80,Finance
58648,GLKVCODDC,474,47,Health
58649,GJCNNJNVK,89,26,Tech
58650,OVARJH,436,86,Finance
58651,TSHCYYOP,486,59,Tech
58652,JWGCHJ,322,67,Tech
58653,TQAERA,224,32,Tech
58654,ZQKLG,73,81,Finance
58655,JDWOON,444,27,Tech
58656,EOXKHSDVY,484,28,Finance
58657,ASFORU,496,34,Tech
58658,UKXJOLQ,65,57,Finance
58659,TIMKTNZ,176,89,Tech
58660,ARDQDE,414,47,Finance
58661,IQELJ,366,45,Health
58662,YIBTJQ,71,47,Health
58663,OGVYCY,244,73,Health
58664,IUFOSNPPT,413,22,Tech
58665,FLBVPOFQJ,480,12,Finance
58666,SPMWZM,437,16,Tech
58667,NVIOWY,415,52,Tech
58668,NKLKWP,67,70,Finance
58669,IHDXTPR,276,77,Tech
